color,director_name,duration,gross,movie_title,num_voted_users,language,country,content_rating,budget,title_year,imdb_score,movie_facebook_likes
Color,Nancy Walker,124,2000000,Can't Stop the Music ,2998,English,USA,PG,20000000,1980,4.5,1000
Color,John Hillcoat,104,1900725,The Proposition ,43205,English,Australia,R,2000000,2005,7.4,0
Color,Angelo Pizzo,118,2246000,Courage ,2302,English,USA,PG,20000000,2015,7,0
Color,Richard Benjamin,80,1646664,Marci X ,4518,English,USA,R,20000000,2003,2.8,241
Color,Kurt Wimmer,107,1190018,Equilibrium ,261317,English,USA,R,20000000,2002,7.5,20000
Color,Roger Spottiswoode,125,1027749,The Children of Huang Shi ,8087,English,Australia,R,40000000,2008,7.1,1000
Color,James Gray,115,882710,The Yards ,16215,English,USA,R,24000000,2000,6.4,401
Color,Matthew Diamond,88,1064277,The Oogieloves in the Big Balloon Adventure ,14015,English,USA,G,20000000,2012,6.7,831
Color,Angelina Jolie Pitt,122,531009,By the Sea ,7976,English,USA,R,10000000,2015,5.3,0
Color,Katsuhiro Ôtomo,103,410388,Steamboy ,13727,Japanese,Japan,PG-13,2127519898,2004,6.9,973
Color,David Anspaugh,101,375474,The Game of Their Lives ,2613,English,USA,PG,20000000,2005,6.2,445
Color,Andrew Jarecki,101,578382,All Good Things ,41249,English,USA,R,,2010,6.3,0
Color,Kevin Reynolds,107,305070,Rapa Nui ,3843,English,USA,R,20000000,1994,6.4,399
Color,Stephen Chow,86,206678,CJ7 ,11391,Cantonese,Hong Kong,PG,,2008,6.5,1000
Color,Jean-Marie Poiré,118,146072,Les couloirs du temps: Les visiteurs II ,7147,French,France,,140000000,1998,6,136
Color,Kevin Munroe,107,1183354,Dylan Dog: Dead of Night ,13026,English,USA,PG-13,20000000,2010,5.1,0
Color,Daniel Algrant,100,121972,People I Know ,9868,English,USA,R,22000000,2002,5.5,217
Color,,30,,The Doombolt Chase             ,18,English,UK,,,,7.2,0
Color,Julie Taymor,110,263365,The Tempest ,6147,English,USA,PG-13,20000000,2010,5.4,0
Color,Alejandro Amenábar,106,54734,Regression ,20821,English,Spain,R,,2015,5.7,0
Color,Jane Clark,7,,The Touch ,118,English,USA,,13000,2007,5.2,30
Color,Daniel Lee,102,,Three Kingdoms: Resurrection of the Dragon ,5154,Mandarin,China,R,25000000,2008,6.2,314
Color,Mike Barker,98,,Shattered ,25450,English,UK,R,20000000,2007,6.7,0
Color,Wayne Thornley,83,,Zambezia ,5203,English,South Africa,G,20000000,2012,5.8,1000
Color,Gnana Rajasekaran,153,,Ramanujan ,102,English,India,,,2014,7,58
Color,Tom Walsh,98,,Dwegons and Leprechauns ,50,English,USA,PG,20000000,2014,4.8,70
Color,Jonathan Jakubowicz,105,,Hands of Stone ,178,English,Panama,R,20000000,2016,7.2,0
Color,James McTeigue,96,,Survivor ,21833,English,USA,PG-13,20000000,2015,5.6,0
Color,Scott Walker,105,,The Frozen Ground ,43879,English,USA,R,27220000,2013,6.4,11000
Color,John Curran,125,8047690,The Painted Veil ,77656,Mandarin,China,PG-13,19400000,2006,7.5,0
Color,Uli Edel,184,476270,The Baader Meinhof Complex ,29602,German,Germany,R,20000000,2008,7.4,0
Color,Kevin Costner,236,184208848,Dances with Wolves ,186485,English,USA,PG-13,22000000,1990,8,0
Color,Jake Kasdan,97,100292856,Bad Teacher ,160418,English,USA,R,20000000,2011,5.7,16000
Color,Harold Becker,113,58571513,Sea of Love ,30213,English,USA,R,19000000,1989,6.8,0
Color,Mark Rosman,95,51431160,A Cinderella Story ,62861,English,USA,PG,20000000,2004,5.9,0
Color,Wes Craven,103,103001286,Scream ,222018,English,USA,R,15000000,1996,7.2,11000
Color,Steve Beck,91,41867960,Thir13en Ghosts ,65512,English,USA,R,20000000,2001,5.5,0
Color,Stanley Kubrick,146,,The Shining ,610333,English,USA,R,19000000,1980,8.4,37000
Color,Robert Zemeckis,116,210609762,Back to the Future ,732212,English,USA,PG,19000000,1985,8.5,39000
Color,William Malone,93,40846082,House on Haunted Hill ,45317,English,USA,R,19000000,1999,5.6,0
Color,Tyler Perry,113,51697449,I Can Do Bad All by Myself ,8346,English,USA,PG-13,13000000,2009,4.1,1000
Color,Rob Hawk,90,,Fight Valley ,60,English,USA,,27000000,2016,5,1000
Color,Josh Gordon,101,27758465,The Switch ,77987,English,USA,PG-13,19000000,2010,6.1,0
Color,Shawn Levy,95,56127162,Just Married ,57479,English,USA,PG-13,18000000,2003,5.4,0
Color,Lee Tamahori,109,1357042,The Devil's Double ,53977,English,Belgium,R,15000000,2011,7.1,14000
Color,,43,,"Gone, Baby, Gone             ",29,English,,TV-14,,,6.6,0
Color,Britt Allcroft,85,15911333,Thomas and the Magic Railroad ,2855,English,UK,G,19000000,2000,3.6,663
Color,Breck Eisner,101,39103378,The Crazies ,93272,English,USA,R,20000000,2010,6.5,0
Color,Hayao Miyazaki,125,10049886,Spirited Away ,417971,Japanese,Japan,PG,19000000,2001,8.6,28000
Color,Alan Yuen,118,,Firestorm ,1904,Mandarin,China,,,2013,6.2,332
Color,Roger Donaldson,132,8600000,The Bounty ,17982,English,UK,PG,25000000,1984,7,1000
Color,Brian Percival,131,21483154,The Book Thief ,98741,English,USA,PG-13,19000000,2013,7.6,53000
Color,Sean Anders,129,8396942,Sex Drive ,72715,English,USA,R,19000000,2008,6.5,0
Color,Anand Tucker,100,12561,Leap Year ,71276,English,USA,PG,19000000,2010,6.4,13000
Color,Anthony Mann,172,,The Fall of the Roman Empire ,6156,English,USA,Approved,19000000,1964,6.7,560
Color,Michael Dowse,97,6923891,Take Me Home Tonight ,43867,English,USA,R,23000000,2011,6.3,0
Color,Daniel Barnz,121,5308553,Won't Back Down ,5147,English,USA,PG,,2012,6.4,0
Color,Emile Ardolino,92,2119994,The Nutcracker ,1153,English,USA,G,19000000,1993,5.7,238
Color,Robert Altman,116,1292527,Kansas City ,3536,English,France,R,19000000,1996,6.3,228
Color,James Schamus,110,560512,Indignation ,550,Hebrew,USA,R,,2016,7.8,599
Color,Andrew Douglas,90,64255243,The Amityville Horror ,80903,English,USA,R,19000000,2005,6,0
Color,Spike Jonze,81,22245861,Adaptation. ,143251,English,USA,R,19000000,2002,7.7,0
 Black and White,George A. Romero,97,20433940,Land of the Dead ,78883,English,Canada,R,15000000,2005,6.2,0
Color,Danny Pang,107,,Out of Inferno ,625,Chinese,China,PG-13,,2013,5.7,124
Color,Terry Gilliam,118,10562387,Fear and Loathing in Las Vegas ,213226,English,USA,R,18500000,1998,7.7,15000
Color,Ricky Gervais,100,18439082,The Invention of Lying ,94292,English,USA,PG-13,18500000,2009,6.4,13000
Color,Nicholas Stoller,97,150056505,Neighbors ,216581,English,USA,R,18000000,2014,6.4,21000
Color,Chuck Russell,114,119938730,The Mask ,265818,English,USA,PG-13,18000000,1994,6.9,0
Color,Penny Marshall,130,114968774,Big ,153468,English,USA,PG,18000000,1988,7.3,0
Color,Larry Charles,82,128505958,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan ,297014,English,USA,R,18000000,2006,7.3,0
Color,Robert Luketic,96,95001351,Legally Blonde ,131801,English,USA,PG-13,18000000,2001,6.2,0
Color,Leonard Nimoy,105,76400000,Star Trek III: The Search for Spock ,58743,English,USA,PG,17000000,1984,6.6,0
Color,Scott Derrickson,122,75072454,The Exorcism of Emily Rose ,96569,English,USA,PG-13,20000000,2005,6.7,0
Color,Mike Mitchell,88,65535067,Deuce Bigalow: Male Gigolo ,59380,English,USA,R,17000000,1999,5.7,0
Color,Vic Armstrong,110,13998282,Left Behind ,24854,English,USA,PG-13,16000000,2014,3.1,31000
Color,Thomas Bezucha,103,6061759,The Family Stone ,49077,English,USA,PG-13,17000000,2005,6.3,0
 Black and White,Kevin Rodney Sullivan,106,64955956,Barbershop 2: Back in Business ,10104,English,USA,PG-13,18000000,2004,5.7,265
Color,Terry Zwigoff,98,60057639,Bad Santa ,107815,English,USA,R,18000000,2003,7.1,10000
Color,Jay Roach,68,53868030,Austin Powers: International Man of Mystery ,183425,English,USA,PG-13,17000000,1997,7,0
Color,Kirk Jones,94,59573085,My Big Fat Greek Wedding 2 ,13562,English,USA,PG-13,18000000,2016,6.1,19000
Color,David Bowers,99,52691009,Diary of a Wimpy Kid: Rodrick Rules ,18727,English,USA,PG,21000000,2011,6.6,0
Color,John McTiernan,107,59735548,Predator ,290949,English,USA,R,15000000,1987,7.8,13000
Color,Milos Forman,180,51600000,Amadeus ,270790,English,USA,R,18000000,1984,8.3,16000
Color,Nelson McCormick,89,43818159,Prom Night ,27664,English,USA,PG-13,20000000,2008,3.9,1000
Color,Mark Waters,97,86049418,Mean Girls ,245989,English,USA,PG-13,17000000,2004,7,0
Color,Audrey Wells,113,43601508,Under the Tuscan Sun ,35718,English,USA,PG-13,18000000,2003,6.7,0
Color,Robert Altman,131,41300105,Gosford Park ,65201,English,UK,R,19800000,2001,7.3,0
Color,,44,,The O.C.             ,65785,English,USA,TV-PG,,,7.5,0
Color,Francis Ford Coppola,103,41382841,Peggy Sue Got Married ,27149,English,USA,PG-13,18000000,1986,6.3,0
Color,Alejandro G. Iñárritu,119,42335698,Birdman or (The Unexpected Virtue of Ignorance) ,395087,English,USA,R,18000000,2014,7.8,114000
Color,Woody Allen,98,33404871,Blue Jasmine ,150082,English,USA,PG-13,18000000,2013,7.3,36000
Color,Paul Greengrass,111,31471430,United 93 ,83374,English,USA,R,15000000,2006,7.6,0
Color,Bille Woodruff,94,30222640,Honey ,36666,English,USA,PG-13,25000000,2003,5.3,0
Color,Edward Zwick,122,26830000,Glory ,101889,English,USA,R,18000000,1989,7.9,0
Color,Rick Friedberg,81,26906039,Spy Hard ,29621,English,USA,PG-13,18000000,1996,5.3,588
Color,John Carpenter,89,21378000,The Fog ,46492,English,USA,R,1000000,1980,6.8,7000
Color,Sean McNamara,106,43853424,Soul Surfer ,35514,English,USA,PG,18000000,2011,7.1,15000
Color,Mike Nichols,122,,Catch-22 ,17277,English,USA,R,18000000,1970,7.2,0
Color,Jody Hill,86,23993605,Observe and Report ,52467,English,USA,R,18000000,2009,5.8,0
Color,Richard Fleischer,103,26400000,Conan the Destroyer ,62009,English,USA,PG,18000000,1984,5.8,2000
 Black and White,Martin Scorsese,121,45250,Raging Bull ,235133,English,USA,R,18000000,1980,8.3,0
Color,Brandon Camp,109,22927390,Love Happens ,25344,English,USA,PG-13,18000000,2009,5.6,0
Color,Barry Levinson,109,4250320,Young Sherlock Holmes ,14870,English,USA,PG-13,18000000,1985,6.8,0
Color,Kevin Tancharoen,123,22452209,Fame ,14062,English,USA,PG,18000000,2009,5,0
Color,Danny Boyle,94,18329466,127 Hours ,279179,English,USA,R,18000000,2010,7.6,63000
Color,Woody Allen,94,17071230,Small Time Crooks ,31169,English,USA,PG,18000000,2000,6.7,812
Color,Nicholas Hytner,115,17174870,Center Stage ,15817,English,USA,PG-13,18000000,2000,6.7,0
Color,Jessie Nelson,107,26284475,Love the Coopers ,9051,English,USA,PG-13,17000000,2015,5.7,0
Color,Bart Freundlich,91,16702864,Catch That Kid ,8023,English,USA,PG,18000000,2004,5.2,591
Color,Irwin Winkler,125,15561627,Life as a House ,39105,English,USA,R,18000000,2001,7.5,0
Color,Danny Boyle,122,17750583,Steve Jobs ,93548,English,UK,R,30000000,2015,7.2,23000
Color,Chris Columbus,102,14793904,"I Love You, Beth Cooper ",28209,English,Canada,PG-13,18000000,2009,5.3,0
Color,Miguel Arteta,90,15281286,Youth in Revolt ,64646,English,USA,R,18000000,2009,6.5,0
Color,William A. Fraker,98,8000000,The Legend of the Lone Ranger ,1400,English,USA,PG,18000000,1981,5,346
Color,John Boorman,109,13491653,The Tailor of Panama ,23728,English,USA,R,18000000,2001,6.1,813
Color,Brian De Palma,107,,Blow Out ,27629,English,USA,R,18000000,1981,7.4,2000
Color,Courtney Solomon,90,10494494,Getaway ,19586,English,USA,PG-13,18000000,2013,4.4,4000
Color,Ang Lee,112,7837632,The Ice Storm ,46396,English,USA,R,18000000,1997,7.5,0
Color,Rob Reiner,94,15155772,And So It Goes ,8895,English,USA,PG-13,18000000,2014,5.7,3000
Color,Jeff Kanew,105,8508843,Troop Beverly Hills ,7470,English,USA,PG,18000000,1989,5.5,0
Color,István Szabó,104,7739049,Being Julia ,10680,English,Canada,R,18000000,2004,7.1,562
Color,Adrian Lyne,112,6734844,9½ Weeks ,29591,English,USA,R,17000000,1986,5.9,0
Color,Matthew Robbins,108,6000000,Dragonslayer ,10832,English,USA,PG,18000000,1981,6.7,0
Color,Michael Hoffman,112,6615578,The Last Station ,15352,English,Germany,R,13000000,2009,7,0
 Black and White,Tim Burton,127,5887457,Ed Wood ,142416,English,USA,R,18000000,1994,7.9,0
Color,Jason Reitman,111,13362308,Labor Day ,31898,English,USA,PG-13,18000000,2013,6.9,0
Color,Sergey Bodrov,126,5701643,Mongol: The Rise of Genghis Khan ,37635,Mongolian,Russia,R,20000000,2007,7.3,0
Color,Guy Ritchie,114,5694401,RocknRolla ,194489,English,UK,R,18000000,2008,7.3,12000
Color,Hal Needham,99,5333658,Megaforce ,2541,English,USA,PG,20000000,1982,3.5,0
Color,Kenneth Branagh,150,4414535,Hamlet ,30618,English,UK,PG-13,18000000,1996,7.8,0
Color,Bruce Beresford,117,4806750,Mao's Last Dancer ,6091,English,Australia,PG,,2009,7.4,0
Color,Jeff Nichols,112,3707794,Midnight Special ,31359,English,Greece,PG-13,18000000,2016,6.7,0
Color,Woody Allen,108,3203044,Anything Else ,25165,English,USA,R,18000000,2003,6.4,827
Color,Jonathan Teplitzky,116,4435083,The Railway Man ,27882,English,Australia,R,18000000,2013,7.1,18000
,,60,,Unforgettable             ,12854,,USA,,,,6.7,0
 Black and White,Michael Haneke,144,2222647,The White Ribbon ,52958,German,Germany,R,12000000,2009,7.8,0
Color,Zack Ward,92,,Restoration ,436,English,USA,,,2016,4,378
Color,Mike Marvin,93,3500000,The Wraith ,10082,English,USA,R,2700000,1986,5.9,0
Color,D.J. Caruso,103,676698,The Salton Sea ,26730,English,USA,R,18000000,2002,7.2,2000
Color,Nimród Antal,93,3419967,Metallica Through the Never ,13359,English,USA,R,,2013,7.2,19000
Color,Gregor Jordan,98,,The Informers ,14324,English,Germany,R,18000000,2008,5.1,1000
Color,,334,145118,Carlos             ,10111,English,France,Not Rated,,,7.7,0
Color,Tran Anh Hung,114,,I Come with the Rain ,2541,English,France,Not Rated,18000000,2009,5.5,342
Color,Lance Hool,121,229311,One Man's Hero ,899,English,Spain,R,11350000,1999,6.2,271
Color,George A. Romero,87,,Day of the Dead ,49669,English,USA,Unrated,3500000,1985,7.2,3000
Color,Chuck Russell,92,,I Am Wrath ,4510,English,USA,R,18000000,2016,5.2,0
Color,Christian Volckman,105,63260,Renaissance ,14325,English,France,R,14000000,2006,6.7,0
Color,Jon Cassar,90,,Forsaken ,4693,English,Canada,R,11000000,2015,6.3,0
Color,Richard Fleischer,89,,Red Sonja ,30215,English,Netherlands,PG-13,17900000,1985,5,0
Color,Rodrigo Cortés,114,,Red Lights ,48162,English,Spain,R,14000000,2012,6.2,10000
Color,Greg Mottola,119,121463226,Superbad ,422606,English,USA,R,20000000,2007,7.6,0
Color,Tyler Perry,103,90485233,Madea Goes to Jail ,9544,English,USA,PG-13,,2009,4.1,804
Color,David Hayter,91,,Wolves ,5693,English,France,R,18000000,2014,5.3,0
Color,Jon M. Chu,98,58006147,Step Up 2: The Streets ,67653,English,USA,PG-13,23000000,2008,6.2,0
Color,Cory Edwards,80,51053787,Hoodwinked! ,45900,English,USA,PG,17500000,2005,6.5,0
Color,Terry George,121,23472900,Hotel Rwanda ,264533,English,UK,PG-13,17500000,2004,8.1,12000
Color,Xavier Gens,94,39687528,Hitman ,140780,English,France,R,24000000,2007,6.3,0
Color,Kasi Lemmons,93,7017178,Black Nativity ,1633,English,USA,PG,17500000,2013,4.4,0
Color,Brian A Miller,93,,The Prince ,13133,English,USA,R,18000000,2014,4.6,0
Color,Matt Dillon,116,325491,City of Ghosts ,4387,English,USA,R,17500000,2002,6,204
Color,Alejandro Amenábar,101,96471845,The Others ,268581,English,USA,PG-13,17000000,2001,7.6,20000
Color,James Cameron,154,85200000,Aliens ,488537,English,USA,R,18500000,1986,8.4,18000
Color,George Cukor,170,72000000,My Fair Lady ,66959,English,USA,Approved,17000000,1964,7.9,0
Color,Jim Gillespie,99,72219395,I Know What You Did Last Summer ,105585,English,USA,R,17000000,1997,5.6,0
Color,Luke Greenfield,104,82389560,Let's Be Cops ,106820,English,USA,R,17000000,2014,6.5,14000
Color,Alexander Payne,126,71502303,Sideways ,149966,English,USA,R,12000000,2004,7.5,0
Color,Jay Chandrasekhar,110,19179969,Beerfest ,54710,English,USA,R,17500000,2006,6.3,0
Color,John Carpenter,101,47000000,Halloween ,157857,English,USA,R,300000,1978,7.9,12000
 Black and White,Yimou Zhang,80,84961,Hero ,149414,Mandarin,China,PG-13,31000000,2002,7.9,0
Color,John Hoffman,87,37566230,Good Boy! ,3407,English,USA,PG,17000000,2003,5.1,309
Color,Malcolm D. Lee,123,70492685,The Best Man Holiday ,11600,English,USA,R,17000000,2013,6.7,7000
Color,Joe Carnahan,109,35635046,Smokin' Aces ,121058,English,UK,R,17000000,2006,6.7,3000
Color,Kevin Greutert,90,45670855,Saw 3D: The Final Chapter ,67978,English,Canada,R,20000000,2010,5.6,12000
Color,Michael Lehmann,96,37939782,40 Days and 40 Nights ,62272,English,USA,R,17000000,2002,5.6,2000
Color,Joseph Kosinski,125,172051787,TRON: Legacy ,264186,English,USA,PG,170000000,2010,6.8,30000
Color,John Fortenberry,82,30324946,A Night at the Roxbury ,48458,English,USA,PG-13,17000000,1998,6.2,0
Color,Daniel Barnz,86,27854896,Beastly ,64190,English,USA,PG-13,17000000,2011,5.6,16000
Color,Alexandre Aja,108,41777564,The Hills Have Eyes ,129719,English,USA,R,15000000,2006,6.4,0
Color,Sam Weisman,98,22734486,Dickie Roberts: Former Child Star ,11815,English,USA,PG-13,17000000,2003,5.6,320
Color,Niki Caro,129,44469602,"McFarland, USA ",23480,English,USA,PG,17000000,2015,7.4,21000
Color,Erik White,99,24708699,Lottery Ticket ,7991,English,USA,PG-13,,2010,4.9,0
Color,Chris Robinson,105,21160089,ATL ,8522,English,USA,PG-13,,2006,6,874
Color,Jason Moore,112,64998368,Pitch Perfect ,213898,English,USA,PG-13,17000000,2012,7.2,36000
Color,Michael Tollin,108,19693891,Summer Catch ,12993,English,USA,PG-13,34000000,2001,4.9,476
Color,Sam Raimi,121,16311763,A Simple Plan ,50656,English,UK,R,17000000,1998,7.5,0
Color,Robert Harmon,89,12693621,They ,10885,English,USA,PG-13,17000000,2002,4.8,814
Color,Trent Cooper,89,15655665,Larry the Cable Guy: Health Inspector ,9104,English,USA,PG-13,4000000,2006,3.1,110
Color,Gary Halvorson,73,11634458,The Adventures of Elmo in Grouchland ,2045,English,USA,G,17000000,1999,5.8,339
Color,Antoine Fuqua,132,27154426,Brooklyn's Finest ,52852,English,USA,R,17000000,2009,6.7,4000
Color,Nicholas Ray,154,,55 Days at Peking ,4550,English,USA,Unrated,9000000,1963,6.8,419
Color,Fede Alvarez,96,54239856,Evil Dead ,125016,English,USA,R,17000000,2013,6.5,70000
Color,Donald Petrie,98,8662318,My Life in Ruins ,15033,English,USA,PG-13,17000000,2009,5.9,0
Color,Paul Weitz,107,7156725,American Dreamz ,22639,English,USA,PG-13,19000000,2006,5.5,300
Color,Sidney J. Furie,134,15681020,Superman IV: The Quest for Peace ,33570,English,UK,PG,17000000,1987,3.6,1000
Color,Ian Iqbal Rashid,94,7070459,How She Move ,4600,English,Canada,PG-13,,2007,3.3,238
Color,Wayne Kramer,122,6855137,Running Scared ,88590,English,Germany,R,17000000,2006,7.4,0
Color,Rowdy Herrington,128,2694071,Bobby Jones: Stroke of Genius ,3222,English,USA,PG,,2004,6.7,352
Color,Jim Goddard,97,2315683,Shanghai Surprise ,4081,English,UK,PG-13,17000000,1986,3,154
Color,Neil Burger,110,39825798,The Illusionist ,295375,English,USA,PG-13,16000000,2006,7.6,15000
Color,Noel Marshall,102,2000000,Roar ,1275,English,USA,PG,17000000,1981,6.4,0
Color,Joel Schumacher,98,1569918,Veronica Guerin ,16234,English,Ireland,R,17000000,2003,6.9,0
Color,Andrea Di Stefano,120,106869,Escobar: Paradise Lost ,13762,English,France,R,17000000,2014,6.6,0
Color,Richard Kelly,160,273420,Southland Tales ,32671,English,France,R,17000000,2006,5.5,0
Color,Guillaume Ivernel,80,,Dragon Hunters ,10706,French,France,PG,11000000,2008,6.6,0
Color,Jack Smight,91,,Damnation Alley ,3701,English,USA,PG,17000000,1977,5.2,903
Color,Todd Lincoln,83,4930798,The Apparition ,16268,English,USA,PG-13,17000000,2012,4.1,0
